22.072	    -0.3147
22.105	    -0.3146
22.138	    -0.3147
22.172	    -0.3147
22.205	    -0.3147
22.238	    -0.3148
22.272	    -0.3148
22.305	    -0.3148
22.338	    -0.3149
22.372	    -0.3149
22.405	    -0.3151
22.438	    -0.3150
22.472	    -0.3153
22.505	    -0.3153
22.538	    -0.3154
22.572	    -0.3154
22.605	    -0.3155
22.638	    -0.3156
22.672	    -0.3157
22.705	    -0.3159
22.738	    -0.3162
22.772	    -0.3161
22.805	    -0.3161
22.838	    -0.3164
22.872	    -0.3166
22.905	    -0.3165
22.938	    -0.3167
22.972	    -0.3168
23.005	    -0.3171
23.038	    -0.3171
23.072	    -0.3172
23.105	    -0.3173
23.138	    -0.3175
23.172	    -0.3175
23.205	    -0.3176
23.238	    -0.3177
23.272	    -0.3179
23.305	    -0.3180
23.339	    -0.3180
23.372	    -0.3182
23.405	    -0.3183
23.439	    -0.3184
23.472	    -0.3186
23.505	    -0.3187
23.539	    -0.3189
23.572	    -0.3190
23.605	    -0.3192
23.635	    -0.3193
23.669	    -0.3195
23.702	    -0.3196
23.735	    -0.3198
23.769	    -0.3199
23.802	    -0.3200
23.835	    -0.3202
23.869	    -0.3203
23.902	    -0.3204
23.935	    -0.3206
23.969	    -0.3207
24.002	    -0.3209
24.035	    -0.3210
24.069	    -0.3212
24.102	    -0.3214
24.135	    -0.3216
24.169	    -0.3217
24.202	    -0.3218
24.235	    -0.3219
24.269	    -0.3219
24.302	    -0.3223
24.335	    -0.3224
24.369	    -0.3224
24.402	    -0.3225
24.435	    -0.3227
24.469	    -0.3229
24.502	    -0.3229
24.535	    -0.3230
24.569	    -0.3230
24.602	    -0.3233
24.635	    -0.3233
24.669	    -0.3235
24.702	    -0.3236
24.735	    -0.3236
24.769	    -0.3236
24.802	    -0.3239
24.835	    -0.3238
24.869	    -0.3238
24.902	    -0.3240
24.935	    -0.3241
24.969	    -0.3242
25.002	    -0.3243
25.035	    -0.3243
25.069	    -0.3244
25.102	    -0.3244
25.135	    -0.3244
25.169	    -0.3245
25.202	    -0.3245
